1000011	0.059674	0.08754	30.0875	 30             67            289           5.45      27.457553	
1000011	0.059674	0.17375	30.1737	 55             39            481           7.58      65.697346	
1000011	0.059674	0.22634	30.2263	 34             49            371           5.01      112.90891	
1000011	0.059674	0.24089	30.2409	  6             71            134           4.62      18.638733	
1000011	0.059674	0.29349	30.2935	 21             34            215           3.66      59.567818	
1000011	0.059674	0.33946	30.3395	 51             22            422           8.78      82.307772	
1000011	0.059674	0.41893	30.4189	 36             36            299           5.62      54.837694	
1000011	0.059674	0.44091	30.4409	 60             39            515           9.24      80.897221	
1000011	0.059674	0.56769	30.5677	 25             39            262           3.72      60.047218	
1000011	0.059674	0.70432	30.7043	 31             33            264           5.24      63.235687	
1000011	0.059674	0.74557	30.7456	 71             39            562           7.98      87.285559	
1000011	0.059674	0.81919	30.8192	 36             22            471           8.11      128.68729	
1000011	0.059674	 1.0749	31.0749	 76             13            636           8.72       138.7628	
1000011	0.059674	 1.1059	31.1059	 40             54            361           6.29      50.171786	
1000011	0.059674	 1.1364	31.1364	 43             24            393           7.54      131.99478	
1000011	0.059674	 1.2321	31.2321	 49             28            430           8.29      97.102358	
1000011	0.059674	 1.3801	31.3801	 63             42            513           9.06       74.59009	
1000011	0.059674	 1.3927	31.3927	 26             53            261           5.34      72.129112	
1000011	0.059674	 1.4192	31.4192	 58             44            491           7.41      78.770217	
1000011	0.059674	 1.4998	31.4998	 67             36            524           8.73      82.164648	
1000011	0.059674	 1.6721	31.6721	 13             40            155           2.03      112.49022	
1000011	0.059674	 1.6789	31.6789	 65             28            639          10.33      189.46451	
1000011	0.059674	  1.707	 31.707	 52             31            466           8.16      99.449539	
1000011	0.059674	 1.7486	31.7486	 47             28            368           6.64       100.4335	
1000011	0.059674	  1.932	 31.932	 46             27            423           6.06      104.10326	
1000011	0.059674	 1.9508	31.9508	 32             10            297           6.49      133.94244	
1000011	0.059674	 2.0257	32.0257	 30             43            340           4.92      142.36971	
1000011	0.059674	 2.1081	32.1081	 29             52            255           4.91       66.14712	
1000011	0.059674	   2.23	  32.23	 51             32            467           9.59      82.906876	
1000011	0.059674	 2.3917	32.3917	 59             39            535          10.02      94.566048	
1000011	0.059674	 2.4339	32.4339	 47             51            400           8.68      130.93877	
1000011	0.059674	 2.4923	32.4923	 42             39            362           5.99      112.07772	
1000011	0.059674	 2.6575	32.6575	 42             29            372           5.95      88.993415	
1000011	0.059674	 2.8387	32.8387	 46             30            467            9.4      134.98624	
1000011	0.059674	 2.9515	32.9515	 44             28            419          11.54      119.99006	
1000012	0.059686	0.02034	33.0203	 39             65            380           5.97      118.43851	
1000012	0.059686	0.07919	33.0792	 35             35            340           6.74      118.55428	
1000012	0.059686	0.16322	33.1632	 49             24            429           6.73      101.00003	
1000012	0.059686	0.22471	33.2247	 56             30            458          10.42      77.075457	
1000012	0.059686	0.33929	33.3393	 32             79            394           8.46      141.81629	
1000012	0.059686	0.42373	33.4237	 58             29            450          10.34       64.44011	
1000012	0.059686	0.60377	33.6038	 21             62            238           3.81      63.350652	
1000012	0.059686	0.68688	33.6869	 51             35            492           6.73      85.339499	
1000012	0.059686	 1.0041	34.0041	 31             49            280           7.52       70.78639	
1000012	0.059686	 1.3543	34.3543	 61             40            515           7.95      107.01327	
1000012	0.059686	 1.4248	34.4248	 43             76            494           11.7      96.244239	
1000012	0.059686	 1.4627	34.4627	 44             52            515           9.43      123.80352	
1000012	0.059686	  1.527	 34.527	 51             26            429           7.65       131.0268	
1000012	0.059686	 1.6457	34.6457	 51             33            442           6.64      108.88554	
1000012	0.059686	 1.7135	34.7135	 40             26            361           5.88      112.24594	
1000012	0.059686	 1.9594	34.9594	 32             49            278           4.55      60.222871	
1000012	0.059686	 1.9748	34.9748	 79             55            608          12.81       69.82424	
1000012	0.059686	  2.126	 35.126	 46             37            395           4.85      91.440274	
1000012	0.059686	 2.1323	35.1323	 43             96            455           7.02      117.10955	
1000012	0.059686	 2.1478	35.1478	 80             39            580          13.44       88.03049	
1000012	0.059686	 2.1935	35.1935	 53             37            457            8.8      118.91678	
1000012	0.059686	 2.3135	35.3135	 52             24            401           5.24      87.535949	
1000012	0.059686	 2.3686	35.3686	 44             17            373           7.33       111.5864	
1000012	0.059686	 2.4532	35.4532	 61             37            518           7.11      76.525225	
1000012	0.059686	 2.4867	35.4867	 49             41            454           6.96      103.50801	
1000012	0.059686	 2.6356	35.6356	 64             29            514           8.45      89.818839	
1000012	0.059686	 2.8007	35.8007	 47             29            401           6.38      119.14646	
1000012	0.059686	 2.9398	35.9398	 50             25            408           7.97      110.85218	
1000013	0.05969	0.06016	36.0602	 47             31            371           6.48      50.376596	
1000013	0.05969	0.13486	36.1349	 20             57            214           3.72      91.671495	
1000013	0.05969	0.23943	36.2394	 32             50            311           4.95      68.814658	
1000013	0.05969	0.40542	36.4054	 46             44            458           8.16      97.966206	
1000013	0.05969	0.54211	36.5421	 64             22            520           7.86      87.438697	
1000013	0.05969	 0.5754	36.5754	 45             34            414           8.79      140.48489	
1000013	0.05969	0.71704	 36.717	 63             42            552           10.6      83.376171	
1000013	0.05969	0.76962	36.7696	 41             43            392           8.15       130.7014	
1000013	0.05969	 1.0638	37.0638	 28             53            277           4.08      66.402987	
1000013	0.05969	 1.1952	37.1952	 59             35            502           8.53      77.124151	
1000013	0.05969	 1.4862	37.4862	 58             33            480           8.45      100.80075	
1000013	0.05969	 1.5227	37.5227	 53             26            409           5.22      86.221541	
